Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]_s
1847.009,0.5443738205454545,1.4435628181818183
1848.009,0.5427848563636364,1.4503025454545455
1849.009,0.541327365,1.4557084545454548
1850.009,0.5396604867272727,1.462062090909091
1851.009,0.5391884802727273,1.468450818181818
1852.009,0.5387212345454546,1.4748044545454546
1853.009,0.5393885750909091,1.4803858181818184
1854.009,0.5398080139090908,1.485616090909091
1855.009,0.5405638975454545,1.4911623636363636
1856.009,0.5408545530909091,1.4962522727272727
1857.009,0.5408614047272727,1.5017282727272727
1858.009,0.5409309083636363,1.5058703636363637
1859.009,0.5408964116363637,1.5116973636363638
1860.009,0.5412822376363636,1.5173488181818184
1861.009,0.5412480464545455,1.5222631818181818
1862.009,0.5402610586363635,1.526335090909091
1863.009,0.5391660673636364,1.531811090909091
1864.009,0.5370924844545454,1.537252
1865.009,0.5357612354545455,1.5419557272727273
1866.009,0.5337781432727273,1.5468350000000002
1867.009,0.5322080020000001,1.5521354545454544
1868.009,0.5309395153636364,1.5573307272727275
1869.009,0.5301412821818182,1.5631577272727275
1870.009,0.530362615,1.5674753636363634
1871.009,0.5305336355454545,1.5719334545454544
1872.009,0.5319006971818182,1.5767776363636363
1873.009,0.5334013912727273,1.5813059090909092
1874.009,0.5352023791818182,1.5849566363636363
1875.009,0.5370129742727273,1.588537090909091
1876.009,0.5382828053636364,1.5932058181818183
1877.009,0.5397728286363637,1.5981903636363635
1878.009,0.5411533665454545,1.6024378181818184
1879.009,0.5423759663636364,1.6064043636363636
1880.009,0.5428559925454546,1.6092126363636365
1881.009,0.5424547677272726,1.6136004545454548
1882.009,0.5415915470909091,1.6176372727272728
1883.009,0.5403621460000001,1.621744272727273
1884.009,0.5395810716363636,1.6259214545454546
1885.009,0.5394874361818182,1.6302741818181816
1886.009,0.5400201645454545,1.6345567272727273
1887.009,0.5410170690909092,1.638031909090909
1888.009,0.5419047670909091,1.6406646363636364
1889.009,0.5421249729090909,1.6439291818181816
1890.009,0.5418893125454546,1.6477905454545456
1891.009,0.541345468090909,1.6531612727272729
1892.009,0.5423304279090909,1.6566715454545453
1893.009,0.5461251921818181,1.6606030000000003
1894.009,0.5577049212727272,1.6633760909090909
1895.009,0.5841283185454546,1.6712390909090908
1896.009,0.6233063554545454,1.680751909090909
1897.009,0.6686384047272728,1.695495090909091
1898.009,0.719265915090909,1.7118529090909091
1899.009,0.7729298605454545,1.7308786363636364
1900.009,0.8283188475454545,1.749097
1901.009,0.8839008962727273,1.7685439090909088
1902.009,0.9391867315454546,1.7870780909090909
1903.009,0.9926315755454546,1.8088418181818182
1904.009,1.0434084757272726,1.8306406363636363
1905.009,1.0866214445454545,1.8539839999999999
1906.009,1.1146197918181817,1.8725884545454548
1907.009,1.1292174648181819,1.8910173636363636
1908.009,1.1375302788181818,1.9054796363636364
1909.009,1.1408158465454543,1.9172040000000001
1910.009,1.1417141837272726,1.9286825454545455
1911.009,1.141121348181818,1.9393186363636365
1912.009,1.1397938533636365,1.9504461818181822
1913.009,1.1387111438181818,1.9618897272727274
1914.009,1.1381224141818183,1.9727364545454547
1915.009,1.1373003741818182,1.9818280909090908
1916.009,1.1354576123636364,1.9914812727272726
1917.009,1.1330003447272727,2.0019068181818183
1918.009,1.1307084224545454,2.012507909090909
1919.009,1.1289047783636363,2.0195635454545453
1920.009,1.127269516272727,2.0277424545454545
1921.009,1.1256747208181819,2.035500181818182
1922.009,1.1246806748181817,2.043889727272727
1923.009,1.1248505062727272,2.051998454545455
1924.009,1.1258213795454546,2.0613709090909094
1925.009,1.1268292551818182,2.0683914545454547
1926.009,1.1277305783636364,2.076149181818182
1927.009,1.1290296886363635,2.083696272727273
1928.009,1.131094640909091,2.0921559999999997
1929.009,1.1336623712727272,2.097351181818182
1930.009,1.1356069716363635,2.105775909090909
1931.009,1.136426965,2.1141654545454545
1932.009,1.135679974909091,2.1224848181818183
1933.009,1.1344449315454546,2.1312956363636366
1934.009,1.133514567818182,2.138351272727273
1935.009,1.1327876555454546,2.1438623636363636
1936.009,1.1327887278181819,2.1508829090909094
1937.009,1.1330218270909092,2.1596234545454545
1938.009,1.132987763,2.164853818181818
